Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,SH3 Domain Binding (GO:0017124),1/59,0.1089274422214598,0.2832113497757957,0,0,9.030399274047188,20.02105699331708,SHANK3
GO_Molecular_Function_2023,"Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)",1/64,0.1176079411425133,0.2940198528562833,0,0,8.311612364243944,17.790164457878866,FASN
GO_Molecular_Function_2023,Calcium Ion Transmembrane Transporter Activity (GO:0015085),1/68,0.1244929653895161,0.299705287048835,0,0,7.813825608798115,16.280153066858286,PKD1
GO_Molecular_Function_2023,Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),1/76,0.1381063381564738,0.3138101617073776,0,0,6.977543859649122,13.813662144979054,HCN2
GO_Molecular_Function_2023,Potassium Channel Activity (GO:0005267),1/79,0.1431579938430935,0.3138101617073776,0,0,6.708164642375169,13.0393734081917,HCN2
GO_Molecular_Function_2023,Voltage-Gated Potassium Channel Activity (GO:0005249),1/80,0.1448354592495589,0.3138101617073776,0,0,6.622918054630246,12.796517113364189,HCN2
GO_Molecular_Function_2023,Calcium Channel Activity (GO:0005262),1/91,0.1630776829486428,0.3419370771503802,0,0,5.810233918128655,10.53702543665738,PKD1
GO_Molecular_Function_2023,Growth Factor Receptor Binding (GO:0070851),1/96,0.1712437259129061,0.346875516505153,0,0,5.503047091412743,9.711048020338644,TNK2
GO_Molecular_Function_2023,Protein Tyrosine Kinase Activity (GO:0004713),1/99,0.1761060314564623,0.346875516505153,0,0,5.333780880773362,9.263011982506484,TNK2
GO_Molecular_Function_2023,Monoatomic Cation Channel Activity (GO:0005261),1/105,0.1857473979075291,0.3551053195290997,0,0,5.024544534412955,8.458155494365316,PKD1
GO_Molecular_Function_2023,GTPase Regulator Activity (GO:0030695),2/424,0.2001104702906907,0.3716337305398541,0,0,2.502753938772896,4.026645056423889,TNK2;TNFRSF25
GO_Molecular_Function_2023,Transcription Cis-Regulatory Region Binding (GO:0000976),2/474,0.2360294818180709,0.4261643421715169,0,0,2.2319056344480077,3.222422138395468,CIC;SCRT1
GO_Molecular_Function_2023,Protein Kinase Binding (GO:0019901),2/511,0.2628861712619741,0.4618270576223869,0,0,2.0657356767376416,2.759893407720304,CAVIN2;PKD1
GO_Molecular_Function_2023,Small GTPase Binding (GO:0031267),1/199,0.3231905447052616,0.5475122899522632,0,0,2.626661350345561,2.966848688176185,ULK1
GO_Molecular_Function_2023,Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),1/203,0.3285073739713579,0.5475122899522632,0,0,2.574127149557061,2.8655080306967835,TNFRSF25
GO_Molecular_Function_2023,GTPase Binding (GO:0051020),1/225,0.3570304212163543,0.5481468131548716,0,0,2.3187265037593985,2.388135929189916,ULK1
GO_Molecular_Function_2023,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),1/228,0.3608272777470278,0.5481468131548716,0,0,2.2877347553906797,2.332015897984914,HES6
GO_Molecular_Function_2023,Double-Stranded DNA Binding (GO:0003690),2/650,0.3632657660948121,0.5481468131548716,0,0,1.6110276943610278,1.6313597895560803,HES6;SCRT1
GO_Molecular_Function_2023,Microtubule Binding (GO:0008017),1/239,0.3745630785862684,0.5481468131548716,0,0,2.1807828394515703,2.1415179666951496,APC2
GO_Molecular_Function_2023,Ubiquitin-Like Protein Transferase Activity (GO:0019787),1/240,0.3757974289557041,0.5481468131548716,0,0,2.171548117154812,2.1253050728533736,RNF208
GO_Molecular_Function_2023,"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",1/243,0.3794862552610649,0.5481468131548716,0,0,2.1443018703784253,2.0776932087139697,SCRT1
GO_Molecular_Function_2023,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),2/715,0.4087756146993082,0.5524465181440619,0,0,1.4592320230468898,1.305412759840304,HES6;SCRT1
GO_Molecular_Function_2023,Sequence-Specific DNA Binding (GO:0043565),2/717,0.4101537327396617,0.5524465181440619,0,0,1.454999054999055,1.296728959860419,HES6;SCRT1
GO_Molecular_Function_2023,Ubiquitin Protein Ligase Binding (GO:0031625),1/271,0.4129066679244582,0.5524465181440619,0,0,1.919200779727096,1.6975977613894868,TNK2
GO_Molecular_Function_2023,DNA-binding Transcription Factor Binding (GO:0140297),1/282,0.4255505159432228,0.5524465181440619,0,0,1.843041768121371,1.5746425749738495,HES6
GO_Molecular_Function_2023,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),3/1225,0.4306233133562753,0.5524465181440619,0,0,1.2778914348063284,1.0766510774403757,HES6;CIC;SCRT1
GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Binding (GO:0044389),1/289,0.4334580373130332,0.5524465181440619,0,0,1.7976059941520468,1.5027272231189654,TNK2
GO_Molecular_Function_2023,Ubiquitin Protein Ligase Activity (GO:0061630),1/311,0.4576259594248794,0.5633549686007663,0,0,1.6681663837011884,1.3040108518268512,RNF208
GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Activity (GO:0061659),1/319,0.4661627812467231,0.5633549686007663,0,0,1.6255379013571665,1.2406436708271895,RNF208
GO_Molecular_Function_2023,Tubulin Binding (GO:0015631),1/322,0.4693302166301781,0.5633549686007663,0,0,1.6101000163961303,1.2179580186378538,APC2
GO_Molecular_Function_2023,Zinc Ion Binding (GO:0008270),1/341,0.4889695715663796,0.5633549686007663,0,0,1.5186532507739938,1.0865280877733128,SHANK3
GO_Molecular_Function_2023,Protein Serine/Threonine Kinase Activity (GO:0004674),1/342,0.4899833638358641,0.5633549686007663,0,0,1.5141225497762,1.080150558501049,ULK1
GO_Molecular_Function_2023,Calcium Ion Binding (GO:0005509),1/346,0.4940189724652873,0.5633549686007663,0,0,1.4962623951182303,1.0551363458158298,AGRN
GO_Molecular_Function_2023,Ubiquitin-Protein Transferase Activity (GO:0004842),1/412,0.5562833417873349,0.6234209864858062,0,0,1.2517607888333973,0.7341295468031209,RNF208
GO_Molecular_Function_2023,Transition Metal Ion Binding (GO:0046914),1/456,0.5935755812218558,0.6465443799257009,0,0,1.1281665702718335,0.5884412190050786,SHANK3
GO_Molecular_Function_2023,Kinase Binding (GO:0019900),1/460,0.5968101968544932,0.6465443799257009,0,0,1.118105721820892,0.5771171383578501,PKD1
GO_Molecular_Function_2023,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),2/1098,0.6392128878228127,0.6718229908881307,0,0,0.930410337344644,0.4163751149795054,HES6;SCRT1
GO_Molecular_Function_2023,Metal Ion Binding (GO:0046872),1/521,0.6431383295879889,0.6718229908881307,0,0,0.9838562753036436,0.434269679762134,AGRN
GO_Molecular_Function_2023,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),2/1122,0.651151514245419,0.6718229908881307,0,0,0.9093146718146718,0.3901077453521312,HES6;SCRT1
GO_Molecular_Function_2023,RNA Binding (GO:0003723),2/1411,0.7719724569035659,0.7840345265426841,0,0,0.711718105614486,0.1841972058389524,FASN;PLEC
GO_Molecular_Function_2023,DNA Binding (GO:0003677),1/846,0.8149704744148316,0.8149704744148316,0,0,0.5953285580815946,0.1218062435937355,SCRT1
