Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of SA Node Cell Action Potential (GO:0098907),1/6,0.0116444467860795,0.1393960312411336,0,0,105.03157894736842,467.6978364624713,HCN2
GO_Biological_Process_2023,"Neurotransmitter Receptor Transport, Endosome To Postsynaptic Membrane (GO:0098887)",1/6,0.0116444467860795,0.1393960312411336,0,0,105.03157894736842,467.6978364624713,SCRIB
GO_Biological_Process_2023,Regulation Of Collateral Sprouting (GO:0048670),1/7,0.013572308007059,0.1393960312411336,0,0,87.5219298245614,376.3201192636575,ULK1
GO_Biological_Process_2023,Regulation Of Lipoprotein Metabolic Process (GO:0050746),1/7,0.013572308007059,0.1393960312411336,0,0,87.5219298245614,376.3201192636575,ULK1
GO_Biological_Process_2023,Collecting Duct Development (GO:0072044),1/7,0.013572308007059,0.1393960312411336,0,0,87.5219298245614,376.3201192636575,PKD1
GO_Biological_Process_2023,"Neurotransmitter Receptor Transport, Endosome To Plasma Membrane (GO:0099639)",1/7,0.013572308007059,0.1393960312411336,0,0,87.5219298245614,376.3201192636575,SCRIB
GO_Biological_Process_2023,Late Nucleophagy (GO:0044805),1/7,0.013572308007059,0.1393960312411336,0,0,87.5219298245614,376.3201192636575,ULK1
GO_Biological_Process_2023,Postsynaptic Density Organization (GO:0097106),1/7,0.013572308007059,0.1393960312411336,0,0,87.5219298245614,376.3201192636575,SHANK3
GO_Biological_Process_2023,Auditory Behavior (GO:0031223),1/8,0.0154965058075421,0.1393960312411336,0,0,75.01503759398496,312.59821718825697,SHANK3
GO_Biological_Process_2023,Learned Vocalization Behavior Or Vocal Learning (GO:0098598),1/8,0.0154965058075421,0.1393960312411336,0,0,75.01503759398496,312.59821718825697,SHANK3
GO_Biological_Process_2023,Embryonic Placenta Development (GO:0001892),1/8,0.0154965058075421,0.1393960312411336,0,0,75.01503759398496,312.59821718825697,PKD1
GO_Biological_Process_2023,Endothelial Cell Chemotaxis (GO:0035767),1/8,0.0154965058075421,0.1393960312411336,0,0,75.01503759398496,312.59821718825697,TNFRSF25
GO_Biological_Process_2023,Activation Of GTPase Activity (GO:0090630),2/102,0.0168815324085779,0.1393960312411336,0,0,10.735675675675676,43.81803614169333,APC2;SCRIB
GO_Biological_Process_2023,Regulation Of Protein Lipidation (GO:1903059),1/9,0.0174170468329855,0.1393960312411336,0,0,65.63486842105263,265.8412914846341,ULK1
GO_Biological_Process_2023,Excitatory Synapse Assembly (GO:1904861),1/9,0.0174170468329855,0.1393960312411336,0,0,65.63486842105263,265.8412914846341,SHANK3
GO_Biological_Process_2023,Piecemeal Microautophagy Of The Nucleus (GO:0034727),1/9,0.0174170468329855,0.1393960312411336,0,0,65.63486842105263,265.8412914846341,ULK1
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Depression (GO:1900452),1/9,0.0174170468329855,0.1393960312411336,0,0,65.63486842105263,265.8412914846341,SHANK3
GO_Biological_Process_2023,Positive Regulation Of Receptor Recycling (GO:0001921),1/9,0.0174170468329855,0.1393960312411336,0,0,65.63486842105263,265.8412914846341,SCRIB
GO_Biological_Process_2023,Neurotransmitter Receptor Transport To Postsynaptic Membrane (GO:0098969),1/9,0.0174170468329855,0.1393960312411336,0,0,65.63486842105263,265.8412914846341,SCRIB
GO_Biological_Process_2023,Lung Epithelium Development (GO:0060428),1/9,0.0174170468329855,0.1393960312411336,0,0,65.63486842105263,265.8412914846341,PKD1
GO_Biological_Process_2023,Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169),1/10,0.0193339377497966,0.1393960312411336,0,0,58.33918128654971,230.20018425524987,SHANK3
GO_Biological_Process_2023,Negative Regulation Of Activated T Cell Proliferation (GO:0046007),1/10,0.0193339377497966,0.1393960312411336,0,0,58.33918128654971,230.20018425524987,SCRIB
GO_Biological_Process_2023,Lysosomal Microautophagy (GO:0016237),1/11,0.0212471852336025,0.1393960312411336,0,0,52.502631578947366,202.2155053364779,ULK1
GO_Biological_Process_2023,Digestive System Development (GO:0055123),1/11,0.0212471852336025,0.1393960312411336,0,0,52.502631578947366,202.2155053364779,PKD1
GO_Biological_Process_2023,Brain Morphogenesis (GO:0048854),1/11,0.0212471852336025,0.1393960312411336,0,0,52.502631578947366,202.2155053364779,SHANK3
GO_Biological_Process_2023,Spinal Cord Development (GO:0021510),1/12,0.0231567959712164,0.1393960312411336,0,0,47.72727272727273,179.71546945510647,PKD1
GO_Biological_Process_2023,Protein Heterotetramerization (GO:0051290),1/12,0.0231567959712164,0.1393960312411336,0,0,47.72727272727273,179.71546945510647,PKD1
GO_Biological_Process_2023,Morphogenesis Of A Polarized Epithelium (GO:0001738),1/12,0.0231567959712164,0.1393960312411336,0,0,47.72727272727273,179.71546945510647,SCRIB
GO_Biological_Process_2023,Aspartate Family Amino Acid Metabolic Process (GO:0009066),1/12,0.0231567959712164,0.1393960312411336,0,0,47.72727272727273,179.71546945510647,NAT8L
GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),2/122,0.0236078835447741,0.1393960312411336,0,0,8.937387387387387,33.481013390629585,APC2;PKD1
GO_Biological_Process_2023,Membrane Depolarization During Action Potential (GO:0086010),1/13,0.0250627766358881,0.1393960312411336,0,0,43.74780701754386,161.27067055781572,HCN2
GO_Biological_Process_2023,Plasma Membrane Tubulation (GO:0097320),1/13,0.0250627766358881,0.1393960312411336,0,0,43.74780701754386,161.27067055781572,CAVIN2
GO_Biological_Process_2023,Inhibitory Synapse Assembly (GO:1904862),1/13,0.0250627766358881,0.1393960312411336,0,0,43.74780701754386,161.27067055781572,HAPLN4
GO_Biological_Process_2023,Cytoplasmic Sequestering Of Protein (GO:0051220),1/13,0.0250627766358881,0.1393960312411336,0,0,43.74780701754386,161.27067055781572,PKD1
GO_Biological_Process_2023,Cytoplasmic Sequestering Of Transcription Factor (GO:0042994),1/13,0.0250627766358881,0.1393960312411336,0,0,43.74780701754386,161.27067055781572,PKD1
GO_Biological_Process_2023,Synapse Organization (GO:0050808),2/131,0.0269385884450215,0.1393960312411336,0,0,8.310077519379846,30.034244821919533,AGRN;SHANK3
GO_Biological_Process_2023,Establishment Of Apical/Basal Cell Polarity (GO:0035089),1/14,0.0269651339122192,0.1393960312411336,0,0,40.38056680161943,145.90349135778567,SCRIB
GO_Biological_Process_2023,Mammary Gland Epithelium Development (GO:0061180),1/14,0.0269651339122192,0.1393960312411336,0,0,40.38056680161943,145.90349135778567,SCRIB
GO_Biological_Process_2023,"Synaptic Transmission, GABAergic (GO:0051932)",1/14,0.0269651339122192,0.1393960312411336,0,0,40.38056680161943,145.90349135778567,HAPLN4
GO_Biological_Process_2023,Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273),1/14,0.0269651339122192,0.1393960312411336,0,0,40.38056680161943,145.90349135778567,SHANK3
GO_Biological_Process_2023,Genitalia Development (GO:0048806),1/14,0.0269651339122192,0.1393960312411336,0,0,40.38056680161943,145.90349135778567,PKD1
GO_Biological_Process_2023,Polarized Epithelial Cell Differentiation (GO:0030859),1/14,0.0269651339122192,0.1393960312411336,0,0,40.38056680161943,145.90349135778567,SCRIB
GO_Biological_Process_2023,Regulation Of Clathrin-Dependent Endocytosis (GO:2000369),1/15,0.0288638744726761,0.1397378049867653,0,0,37.49436090225564,132.92367662225746,TNK2
GO_Biological_Process_2023,Protein Localization To Cell-Cell Junction (GO:0150105),1/15,0.0288638744726761,0.1397378049867653,0,0,37.49436090225564,132.92367662225746,SCRIB
GO_Biological_Process_2023,Dendritic Spine Morphogenesis (GO:0060997),1/15,0.0288638744726761,0.1397378049867653,0,0,37.49436090225564,132.92367662225746,SHANK3
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737),1/15,0.0288638744726761,0.1397378049867653,0,0,37.49436090225564,132.92367662225746,PKD1
GO_Biological_Process_2023,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),1/16,0.0307590049844483,0.1404564141007329,0,0,34.99298245614035,121.8306048026202,HCN2
GO_Biological_Process_2023,Mesonephric Tubule Development (GO:0072164),1/16,0.0307590049844483,0.1404564141007329,0,0,34.99298245614035,121.8306048026202,PKD1
GO_Biological_Process_2023,Reticulophagy (GO:0061709),1/16,0.0307590049844483,0.1404564141007329,0,0,34.99298245614035,121.8306048026202,ULK1
GO_Biological_Process_2023,Regulation Of Receptor Recycling (GO:0001919),1/17,0.0326505321055088,0.1404564141007329,0,0,32.80427631578947,112.25276043705767,SCRIB
GO_Biological_Process_2023,Positive Chemotaxis (GO:0050918),1/17,0.0326505321055088,0.1404564141007329,0,0,32.80427631578947,112.25276043705767,SCRIB
GO_Biological_Process_2023,Neural Tube Development (GO:0021915),1/17,0.0326505321055088,0.1404564141007329,0,0,32.80427631578947,112.25276043705767,PKD1
GO_Biological_Process_2023,Postsynaptic Membrane Organization (GO:0001941),1/17,0.0326505321055088,0.1404564141007329,0,0,32.80427631578947,112.25276043705767,SHANK3
GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),2/149,0.0341288051816876,0.1404564141007329,0,0,7.285898143041,24.60894810634007,HES6;PKD1
GO_Biological_Process_2023,Positive Regulation Of Neuroblast Proliferation (GO:0002052),1/18,0.0345384624837867,0.1404564141007329,0,0,30.87306501547988,103.9089106040704,HAPLN4
GO_Biological_Process_2023,Detection Of Mechanical Stimulus (GO:0050982),1/18,0.0345384624837867,0.1404564141007329,0,0,30.87306501547988,103.9089106040704,PKD1
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),1/18,0.0345384624837867,0.1404564141007329,0,0,30.87306501547988,103.9089106040704,PKD1
GO_Biological_Process_2023,Autophagy Of Nucleus (GO:0044804),1/18,0.0345384624837867,0.1404564141007329,0,0,30.87306501547988,103.9089106040704,ULK1
GO_Biological_Process_2023,Protein Heterooligomerization (GO:0051291),1/19,0.0364228027645029,0.1439816469102828,0,0,29.156432748538013,96.58244018092805,PKD1
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),2/158,0.0379747105557805,0.1439816469102828,0,0,6.862439362439362,22.44590583981357,ULK1;PKD1
GO_Biological_Process_2023,Negative Regulation Of Microtubule Depolymerization (GO:0007026),1/20,0.0383035595748703,0.1439816469102828,0,0,27.62049861495845,90.10393439678076,APC2
GO_Biological_Process_2023,Regulation Of Membrane Depolarization (GO:0003254),1/20,0.0383035595748703,0.1439816469102828,0,0,27.62049861495845,90.10393439678076,HCN2
GO_Biological_Process_2023,Protein Autophosphorylation (GO:0046777),2/162,0.0397352340179,0.1439816469102828,0,0,6.689527027027027,21.577183001416312,AATK;ULK1
GO_Biological_Process_2023,Regulation Of Dendritic Spine Development (GO:0060998),1/21,0.0401807395442246,0.1439816469102828,0,0,26.23815789473684,84.33908236365446,SHANK3
GO_Biological_Process_2023,Positive Regulation Of Dendritic Spine Development (GO:0060999),1/21,0.0401807395442246,0.1439816469102828,0,0,26.23815789473684,84.33908236365446,SHANK3
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),2/166,0.0415264833037996,0.1439816469102828,0,0,6.525049439683586,20.75894825813934,ULK1;PKD1
GO_Biological_Process_2023,Placenta Development (GO:0001890),1/22,0.0420543492750046,0.1439816469102828,0,0,24.9874686716792,79.18010249314726,PKD1
GO_Biological_Process_2023,Modulation By Host Of Viral Process (GO:0044788),1/22,0.0420543492750046,0.1439816469102828,0,0,24.9874686716792,79.18010249314726,FASN
GO_Biological_Process_2023,"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",1/22,0.0420543492750046,0.1439816469102828,0,0,24.9874686716792,79.18010249314726,SHANK3
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),1/22,0.0420543492750046,0.1439816469102828,0,0,24.9874686716792,79.18010249314726,ULK1
GO_Biological_Process_2023,Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463),1/22,0.0420543492750046,0.1439816469102828,0,0,24.9874686716792,79.18010249314726,SHANK3
GO_Biological_Process_2023,Brain Development (GO:0007420),2/169,0.0428897485611605,0.1439816469102828,0,0,6.406861951772132,20.175992760774125,CIC;SHANK3
GO_Biological_Process_2023,Cell-Cell Signaling By Wnt (GO:0198738),1/23,0.043924395374042,0.1439816469102828,0,0,23.85047846889952,74.53955237955424,PKD1
GO_Biological_Process_2023,Negative Regulation Of Protein Depolymerization (GO:1901880),1/23,0.043924395374042,0.1439816469102828,0,0,23.85047846889952,74.53955237955424,APC2
GO_Biological_Process_2023,Axon Extension (GO:0048675),1/23,0.043924395374042,0.1439816469102828,0,0,23.85047846889952,74.53955237955424,ULK1
GO_Biological_Process_2023,Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050),1/24,0.0457908844272047,0.1439816469102828,0,0,22.812356979405035,70.34578626791965,PKD1
GO_Biological_Process_2023,Gliogenesis (GO:0042063),1/24,0.0457908844272047,0.1439816469102828,0,0,22.812356979405035,70.34578626791965,HAPLN4
GO_Biological_Process_2023,Regulation Of AMPA Receptor Activity (GO:2000311),1/24,0.0457908844272047,0.1439816469102828,0,0,22.812356979405035,70.34578626791965,SHANK3
GO_Biological_Process_2023,Regulation Of Microtubule Depolymerization (GO:0031114),1/24,0.0457908844272047,0.1439816469102828,0,0,22.812356979405035,70.34578626791965,APC2
GO_Biological_Process_2023,Regulation Of Neuroblast Proliferation (GO:1902692),1/24,0.0457908844272047,0.1439816469102828,0,0,22.812356979405035,70.34578626791965,HAPLN4
GO_Biological_Process_2023,Metanephros Development (GO:0001656),1/25,0.0476538230195537,0.1447966569218687,0,0,21.86074561403509,66.53957181391064,PKD1
GO_Biological_Process_2023,Regulation Of Postsynapse Organization (GO:0099175),1/25,0.0476538230195537,0.1447966569218687,0,0,21.86074561403509,66.53957181391064,SHANK3
GO_Biological_Process_2023,Protein Export From Nucleus (GO:0006611),1/26,0.0495132177144412,0.1447966569218687,0,0,20.98526315789473,63.07153622173417,PKD1
GO_Biological_Process_2023,Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),1/26,0.0495132177144412,0.1447966569218687,0,0,20.98526315789473,63.07153622173417,SCRIB
GO_Biological_Process_2023,Regulation Of Actin Filament Bundle Assembly (GO:0032231),1/26,0.0495132177144412,0.1447966569218687,0,0,20.98526315789473,63.07153622173417,SHANK3
GO_Biological_Process_2023,Dendritic Spine Organization (GO:0097061),1/26,0.0495132177144412,0.1447966569218687,0,0,20.98526315789473,63.07153622173417,SHANK3
GO_Biological_Process_2023,In Utero Embryonic Development (GO:0001701),1/27,0.0513690750681718,0.1447966569218687,0,0,20.17712550607288,59.9002146437606,PKD1
GO_Biological_Process_2023,Nervous System Development (GO:0007399),3/433,0.051886238798256,0.1447966569218687,0,0,3.785077519379845,11.19891518661722,APC2;SHANK3;PKD1
GO_Biological_Process_2023,Cell-Substrate Junction Assembly (GO:0007044),1/28,0.0532214016371129,0.1447966569218687,0,0,19.428849902534115,56.99054200163032,PLEC
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232),1/28,0.0532214016371129,0.1447966569218687,0,0,19.428849902534115,56.99054200163032,SHANK3
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),1/28,0.0532214016371129,0.1447966569218687,0,0,19.428849902534115,56.99054200163032,HCN2
GO_Biological_Process_2023,Primary Neural Tube Formation (GO:0014020),1/28,0.0532214016371129,0.1447966569218687,0,0,19.428849902534115,56.99054200163032,SCRIB
GO_Biological_Process_2023,Negative Regulation Of Cytoskeleton Organization (GO:0051494),1/28,0.0532214016371129,0.1447966569218687,0,0,19.428849902534115,56.99054200163032,SHANK3
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),2/192,0.0538806570258332,0.1447966569218687,0,0,5.62475106685633,16.429806369985727,AGRN;SHANK3
GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),2/192,0.0538806570258332,0.1447966569218687,0,0,5.62475106685633,16.429806369985727,ULK1;SHANK3
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential (GO:0086001),1/29,0.055070203944055,0.1447966569218687,0,0,18.73402255639098,54.31267540736575,HCN2
GO_Biological_Process_2023,Tube Closure (GO:0060606),1/29,0.055070203944055,0.1447966569218687,0,0,18.73402255639098,54.31267540736575,SCRIB
GO_Biological_Process_2023,Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179),1/29,0.055070203944055,0.1447966569218687,0,0,18.73402255639098,54.31267540736575,HAPLN4
GO_Biological_Process_2023,Alpha-Amino Acid Metabolic Process (GO:1901605),1/29,0.055070203944055,0.1447966569218687,0,0,18.73402255639098,54.31267540736575,NAT8L
GO_Biological_Process_2023,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),1/30,0.0569154885110809,0.1456989013628462,0,0,18.087114337568057,51.84106589215322,SHANK3
GO_Biological_Process_2023,Negative Regulation Of Developmental Growth (GO:0048640),1/31,0.0587572618610822,0.1456989013628462,0,0,17.483333333333334,49.55372022159112,ULK1
GO_Biological_Process_2023,Cellular Response To cAMP (GO:0071320),1/31,0.0587572618610822,0.1456989013628462,0,0,17.483333333333334,49.55372022159112,HCN2
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),1/31,0.0587572618610822,0.1456989013628462,0,0,17.483333333333334,49.55372022159112,APC2
GO_Biological_Process_2023,Modulation Of Excitatory Postsynaptic Potential (GO:0098815),1/31,0.0587572618610822,0.1456989013628462,0,0,17.483333333333334,49.55372022159112,SHANK3
GO_Biological_Process_2023,Receptor Signaling Pathway Via STAT (GO:0097696),1/31,0.0587572618610822,0.1456989013628462,0,0,17.483333333333334,49.55372022159112,PKD1
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),1/31,0.0587572618610822,0.1456989013628462,0,0,17.483333333333334,49.55372022159112,SHANK3
GO_Biological_Process_2023,Neural Tube Closure (GO:0001843),1/32,0.0605955304917129,0.1490454580642939,0,0,16.918505942275043,47.43160905583869,SCRIB
GO_Biological_Process_2023,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),1/33,0.0624303008903622,0.1499310375713424,0,0,16.388980263157894,45.45818880252994,SHANK3
GO_Biological_Process_2023,Regulation Of Activated T Cell Proliferation (GO:0046006),1/33,0.0624303008903622,0.1499310375713424,0,0,16.388980263157894,45.45818880252994,SCRIB
GO_Biological_Process_2023,Lung Development (GO:0030324),1/33,0.0624303008903622,0.1499310375713424,0,0,16.388980263157894,45.45818880252994,PKD1
GO_Biological_Process_2023,Glial Cell Differentiation (GO:0010001),1/34,0.0642615795326353,0.1519362926934401,0,0,15.891547049441789,43.619012587141874,HAPLN4
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle (GO:0045930),1/34,0.0642615795326353,0.1519362926934401,0,0,15.891547049441789,43.619012587141874,SCRIB
GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),1/35,0.0660893728937635,0.1538722040656328,0,0,15.423374613003096,41.90141161770672,SHANK3
GO_Biological_Process_2023,Response To Nutrient Levels (GO:0031667),1/35,0.0660893728937635,0.1538722040656328,0,0,15.423374613003096,41.90141161770672,ULK1
GO_Biological_Process_2023,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),1/36,0.0679136874331451,0.1545796616948453,0,0,14.981954887218045,40.29423258768696,PKD1
GO_Biological_Process_2023,Positive Regulation Of Signaling Receptor Activity (GO:2000273),1/36,0.0679136874331451,0.1545796616948453,0,0,14.981954887218045,40.29423258768696,SHANK3
GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),1/36,0.0679136874331451,0.1545796616948453,0,0,14.981954887218045,40.29423258768696,SCRIB
GO_Biological_Process_2023,Positive Regulation Of Signaling (GO:0023056),1/37,0.069734529574374,0.1575483816309932,0,0,14.565058479532164,38.78761998968224,SCRIB
GO_Biological_Process_2023,Response To cAMP (GO:0051591),1/38,0.0715519057658623,0.1586991194335314,0,0,14.170697012802275,37.37283464820171,HCN2
GO_Biological_Process_2023,Connective Tissue Development (GO:0061448),1/38,0.0715519057658623,0.1586991194335314,0,0,14.170697012802275,37.37283464820171,PKD1
GO_Biological_Process_2023,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),1/39,0.0733658224266489,0.1586991194335314,0,0,13.797091412742382,36.04210169716176,TNK2
GO_Biological_Process_2023,Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062),1/39,0.0733658224266489,0.1586991194335314,0,0,13.797091412742382,36.04210169716176,HCN2
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),1/39,0.0733658224266489,0.1586991194335314,0,0,13.797091412742382,36.04210169716176,PKD1
GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),1/39,0.0733658224266489,0.1586991194335314,0,0,13.797091412742382,36.04210169716176,ULK1
GO_Biological_Process_2023,Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),1/40,0.0751762859685895,0.1592275501418043,0,0,13.44264507422402,34.78848256531013,SCRIB
GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),1/40,0.0751762859685895,0.1592275501418043,0,0,13.44264507422402,34.78848256531013,ULK1
GO_Biological_Process_2023,Endothelial Cell Migration (GO:0043542),1/40,0.0751762859685895,0.1592275501418043,0,0,13.44264507422402,34.78848256531013,TNFRSF25
GO_Biological_Process_2023,Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),1/41,0.0769833027788503,0.1612751555130115,0,0,13.10592105263158,33.60576669864193,HCN2
GO_Biological_Process_2023,Modulation By Host Of Symbiont Process (GO:0051851),1/42,0.0787868792506187,0.1612751555130115,0,0,12.785622593068036,32.488379560233064,FASN
GO_Biological_Process_2023,Monoatomic Cation Transport (GO:0006812),1/42,0.0787868792506187,0.1612751555130115,0,0,12.785622593068036,32.488379560233064,PANX2
GO_Biological_Process_2023,Potassium Ion Import Across Plasma Membrane (GO:1990573),1/42,0.0787868792506187,0.1612751555130115,0,0,12.785622593068036,32.488379560233064,HCN2
GO_Biological_Process_2023,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),1/42,0.0787868792506187,0.1612751555130115,0,0,12.785622593068036,32.488379560233064,PKD1
GO_Biological_Process_2023,Regulation Of Filopodium Assembly (GO:0051489),1/43,0.0805870217713491,0.1638602776017432,0,0,12.480576441102755,31.431304149217908,AGRN
GO_Biological_Process_2023,Regulation Of Protein Modification Process (GO:0031399),1/45,0.0841770303694804,0.1700264520708048,0,0,11.912081339712918,29.480414302149413,ULK1
GO_Biological_Process_2023,Epithelial Cell Migration (GO:0010631),1/46,0.0859669091499317,0.1702591382514882,0,0,11.646783625730992,28.57879420114118,TNFRSF25
GO_Biological_Process_2023,Cardiac Conduction (GO:0061337),1/46,0.0859669091499317,0.1702591382514882,0,0,11.646783625730992,28.57879420114118,HCN2
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),1/46,0.0859669091499317,0.1702591382514882,0,0,11.646783625730992,28.57879420114118,HES6
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),1/48,0.0895364473189592,0.1761846221437585,0,0,11.150055991041434,26.906306081935305,ULK1
GO_Biological_Process_2023,Nuclear Export (GO:0051168),1/49,0.0913161193308034,0.1773975566617519,0,0,10.917214912280702,26.129567345484944,PKD1
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),1/49,0.0913161193308034,0.1773975566617519,0,0,10.917214912280702,26.129567345484944,HCN2
GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),1/50,0.0930924017046572,0.1785734749680532,0,0,10.693877551020408,25.38900533231373,TNFRSF25
GO_Biological_Process_2023,Positive Regulation Of Developmental Growth (GO:0048639),1/50,0.0930924017046572,0.1785734749680532,0,0,10.693877551020408,25.38900533231373,AGRN
GO_Biological_Process_2023,Cartilage Development (GO:0051216),1/52,0.0966348226059749,0.1819359314495207,0,0,10.273477812177502,24.00722856261286,PKD1
GO_Biological_Process_2023,Rho Protein Signal Transduction (GO:0007266),1/52,0.0966348226059749,0.1819359314495207,0,0,10.273477812177502,24.00722856261286,TNFRSF25
GO_Biological_Process_2023,Regulation Of Cell Development (GO:0060284),1/52,0.0966348226059749,0.1819359314495207,0,0,10.273477812177502,24.00722856261286,HES6
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),1/53,0.0984009737131715,0.183001810869008,0,0,10.075404858299596,23.361887385395157,PKD1
