Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Basolateral Plasma Membrane (GO:0016323),2/171,0.0458603948761274,0.1490462833474142,0,0,6.163500467144192,18.99685386597837,CXADR;ERBIN
GO_Cellular_Component_2023,INO80-type Complex (GO:0097346),1/25,0.048846578661385,0.1494130641407071,0,0,21.299145299145295,64.30363063192733,ANP32E
GO_Cellular_Component_2023,Intercalated Disc (GO:0014704),1/31,0.0602190353597648,0.1739661021504317,0,0,17.034188034188034,47.86209557175929,CXADR
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),15/5175,0.070549948005646,0.1930840682259786,0,0,1.7209302325581397,4.562933511338152,BARD1;CNOT6L;ERBIN;PTEN;IRF2BP2;ZNF22;PARD6B;BAG4;RMND5A;MYBBP1A;ZNF516;MIER1;ANP32E;SINHCAF;SSBP2
GO_Cellular_Component_2023,Basement Membrane (GO:0005604),1/46,0.0880732889291257,0.2226128508927309,0,0,11.347578347578349,27.569917287159008,ERBIN
GO_Cellular_Component_2023,Cell-Cell Contact Zone (GO:0044291),1/47,0.0899013436297567,0.2226128508927309,0,0,11.100334448160536,26.74117624866845,CXADR
GO_Cellular_Component_2023,Sarcolemma (GO:0042383),1/52,0.0989881570768417,0.2339720076361714,0,0,10.009552538964304,23.149643297736706,PLEC
GO_Cellular_Component_2023,Serine/Threonine Protein Kinase Complex (GO:1902554),1/60,0.1133433698574306,0.2505091849266226,0,0,8.648848326814429,18.83142630233209,PARD6B
GO_Cellular_Component_2023,Cell-Cell Junction (GO:0005911),2/299,0.1200956237100766,0.2505091849266226,0,0,3.484494063441432,7.385270141796498,PARD6B;CXADR
GO_Cellular_Component_2023,Acrosomal Vesicle (GO:0001669),1/64,0.1204371081377993,0.2505091849266226,0,0,8.098087098087099,17.140634549439007,CXADR
GO_Cellular_Component_2023,Intermediate Filament (GO:0005882),1/69,0.1292265003553895,0.2522463643752731,0,0,7.500754147812971,15.347957610327404,PLEC
GO_Cellular_Component_2023,Recycling Endosome Membrane (GO:0055038),1/70,0.1309740738102379,0.2522463643752731,0,0,7.391675956893348,15.025472802964124,ARF6
GO_Cellular_Component_2023,Intermediate Filament Cytoskeleton (GO:0045111),1/81,0.1499731087820137,0.268812235122707,0,0,6.371794871794871,12.08920179544639,PLEC
GO_Cellular_Component_2023,P-body (GO:0000932),1/83,0.1533836954844717,0.268812235122707,0,0,6.215759849906191,11.653385402844348,BTBD1
GO_Cellular_Component_2023,Actin-Based Cell Projection (GO:0098858),1/84,0.1550839818015617,0.268812235122707,0,0,6.140562248995984,11.444709246220532,CXADR
GO_Cellular_Component_2023,Nuclear Chromosome (GO:0000228),1/95,0.1735687739526276,0.2911476208237625,0,0,5.4189852700491,9.489626030138734,ANP32E
GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),2/387,0.1809980360839266,0.2941218086363808,0,0,2.676008202323992,4.574018126602169,PLEC;ARF6
GO_Cellular_Component_2023,Cell Projection Membrane (GO:0031253),1/105,0.1900305701032035,0.299442110465654,0,0,4.895463510848126,8.129261430708116,ARF6
GO_Cellular_Component_2023,Cytoplasmic Side Of Plasma Membrane (GO:0009898),1/124,0.2204317601793912,0.3371309273331865,0,0,4.135292891390453,6.25325389907968,PTEN
GO_Cellular_Component_2023,Mitochondrial Envelope (GO:0005740),1/146,0.254244553816827,0.3758975629807067,0,0,3.503978779840849,4.79855410155851,OMA1
GO_Cellular_Component_2023,Adherens Junction (GO:0005912),1/150,0.2602367743712585,0.3758975629807067,0,0,3.4092238857339527,4.589372389141794,CXADR
GO_Cellular_Component_2023,Recycling Endosome (GO:0055037),1/159,0.273548141526591,0.3844460367400739,0,0,3.213567023693606,4.165675117313005,ARF6
GO_Cellular_Component_2023,Membrane Raft (GO:0045121),1/169,0.2880646976272384,0.3941937967530631,0,0,3.0207570207570207,3.759544107658122,CXADR
GO_Cellular_Component_2023,Neuron Projection (GO:0043005),2/557,0.3066956656092436,0.4089275541456581,0,0,1.840208629682314,2.1749413654516654,CXADR;PTEN
GO_Cellular_Component_2023,Endocytic Vesicle (GO:0030139),1/196,0.3258611264762288,0.4236194644190974,0,0,2.598948060486522,2.914158827103245,ARF6
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),1/241,0.3845508546415949,0.4877230351551935,0,0,2.106837606837607,2.0134609566604342,SCOC
GO_Cellular_Component_2023,Polymeric Cytoskeletal Fiber (GO:0099513),1/265,0.4137833965197082,0.5123032528339244,0,0,1.912975912975913,1.688034123491239,PLEC
GO_Cellular_Component_2023,Endosome Membrane (GO:0010008),1/361,0.517759307174111,0.6117717821052819,0,0,1.396011396011396,0.918917245899092,ARF6
GO_Cellular_Component_2023,Mitochondrial Inner Membrane (GO:0005743),1/370,0.5265292723455199,0.6117717821052819,0,0,1.3613369467028005,0.8732273395585718,OMA1
GO_Cellular_Component_2023,Collagen-Containing Extracellular Matrix (GO:0062023),1/373,0.5294178883603402,0.6117717821052819,0,0,1.350151640474221,0.858665659727622,ERBIN
GO_Cellular_Component_2023,Organelle Inner Membrane (GO:0019866),1/398,0.5528307560486267,0.6249391155332302,0,0,1.2635148227087774,0.7488894950186479,OMA1
GO_Cellular_Component_2023,Mitochondrial Membrane (GO:0031966),1/540,0.6657710155369508,0.7365977193174775,0,0,0.9238856381713524,0.3758454435058676,OMA1
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),1/599,0.7040335282059651,0.7627029888897955,0,0,0.830203241574479,0.291342641315622,PLEC
GO_Cellular_Component_2023,Nucleolus (GO:0005730),1/771,0.7927996973206298,0.8211480369526684,0,0,0.639027639027639,0.1483724264420697,MYBBP1A
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),1/780,0.796647488079054,0.8211480369526684,0,0,0.6313485402060498,0.1435326690013202,MYBBP1A
GO_Cellular_Component_2023,Endoplasmic Reticulum Membrane (GO:0005789),1/801,0.8053567285497325,0.8211480369526684,0,0,0.6141025641025641,0.13293475666797,TMTC2
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),1/1195,0.9151477428880254,0.9151477428880254,0,0,0.402997895460207,0.0357337263098454,MYBBP1A
