Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Insulin resistance,1/108,0.194906457103083,0.4066795731208072,0,0,4.757488617301702,7.779614480899461,PTEN
KEGG_2021_Human,TNF signaling pathway,1/112,0.2013631441044547,0.4066795731208072,0,0,4.585123585123585,7.348326827498552,BAG4
KEGG_2021_Human,Sphingolipid signaling pathway,1/119,0.2125410697572345,0.4066795731208072,0,0,4.311603650586702,6.677035817171692,PTEN
KEGG_2021_Human,Purine metabolism,1/129,0.228245339732169,0.4066795731208072,0,0,3.97275641025641,5.869088822161738,PDE7A
KEGG_2021_Human,FoxO signaling pathway,1/131,0.2313493452484371,0.4066795731208072,0,0,3.911242603550296,5.725380155504451,PTEN
KEGG_2021_Human,Autophagy,1/137,0.2405885068605034,0.4066795731208072,0,0,3.737556561085973,5.324774409818904,PTEN
KEGG_2021_Human,Yersinia infection,1/137,0.2405885068605034,0.4066795731208072,0,0,3.737556561085973,5.324774409818904,ARF6
KEGG_2021_Human,Spinocerebellar ataxia,1/143,0.2497193576631348,0.4066795731208072,0,0,3.5785482123510293,4.96494063277347,OMA1
KEGG_2021_Human,Breast cancer,1/147,0.2557470305611029,0.4066795731208072,0,0,3.47980330172111,4.744943156365505,PTEN
KEGG_2021_Human,Phospholipase D signaling pathway,1/148,0.25724655583216,0.4066795731208072,0,0,3.4559567416710277,4.692222599085263,ARF6
KEGG_2021_Human,mTOR signaling pathway,1/154,0.2661820410625188,0.4066795731208072,0,0,3.319423495894084,4.393505420394349,PTEN
KEGG_2021_Human,Cellular senescence,1/156,0.2691371788769408,0.4066795731208072,0,0,3.2762613730355667,4.300204676675651,PTEN
KEGG_2021_Human,Hippo signaling pathway,1/163,0.2793890688796572,0.4066795731208072,0,0,3.1335865780310224,3.99579278859102,PARD6B
KEGG_2021_Human,Hepatocellular carcinoma,1/168,0.2866258653430932,0.4066795731208072,0,0,3.03899892522647,3.797464736411,PTEN
KEGG_2021_Human,Tight junction,1/169,0.2880646976272384,0.4066795731208072,0,0,3.0207570207570207,3.759544107658122,PARD6B
KEGG_2021_Human,NOD-like receptor signaling pathway,1/181,0.3051115172990158,0.4086853126075237,0,0,2.8176638176638176,3.3447865566576858,ERBIN
KEGG_2021_Human,Axon guidance,1/182,0.3065139844556428,0.4086853126075237,0,0,2.801954951126222,3.3132890292877493,PARD6B
KEGG_2021_Human,Pathogenic Escherichia coli infection,1/197,0.3272227459608274,0.4127216362020325,0,0,2.585557299843014,2.888362670304516,ARF6
KEGG_2021_Human,Focal adhesion,1/201,0.3326424594445284,0.4127216362020325,0,0,2.533333333333333,2.788407221674392,PTEN
KEGG_2021_Human,Diabetic cardiomyopathy,1/203,0.3353363294141514,0.4127216362020325,0,0,2.507996953541508,2.740290847623356,PTEN
KEGG_2021_Human,Rap1 signaling pathway,1/210,0.3446816392701111,0.4136179671241333,0,0,2.4231382652435283,2.5809671291813814,PARD6B
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.3565089649988059,0.4166246158936528,0,0,2.322041872500588,2.3949444487722764,PTEN
KEGG_2021_Human,Thermogenesis,1/232,0.3732262184047306,0.4166246158936528,0,0,2.18992118992119,2.15832185244748,ZNF516
KEGG_2021_Human,Ras signaling pathway,1/232,0.3732262184047306,0.4166246158936528,0,0,2.18992118992119,2.15832185244748,ARF6
KEGG_2021_Human,Shigellosis,1/246,0.390755855617776,0.4207461690629033,0,0,2.0633176347462063,1.938842477418669,ARF6
KEGG_2021_Human,Salmonella infection,1/249,0.3944495334964719,0.4207461690629033,0,0,2.0380479735318446,1.895922807013433,ARF6
KEGG_2021_Human,MicroRNAs in cancer,1/310,0.4649894708467135,0.4852064043617879,0,0,1.6306530578375238,1.248657115542351,PTEN
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.5108289161750494,0.5216976165191994,0,0,1.4242028038062031,0.95666628618791,PTEN
KEGG_2021_Human,Pathways in cancer,1/531,0.6595255684983286,0.6595255684983286,0,0,0.9400096758587324,0.3912644931996576,PTEN
